,PREFERRED NAME,CASRN,use,SMILES,mw,nheavy,alogp
1899,aug_plus,aug_plus,"Fungicide,Microbiocide",CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,318.56899999999996,23,6.574000000000007
1900,aug_plus,aug_plus,"Herbicide,Microbiocide",CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,318.56899999999996,23,6.574000000000007
1901,aug_plus,aug_plus,"Adjuvant,Insecticide,Microbiocide",CCCCCCCCCCCCCc1ccccc1S(=O)(=O)O,340.52900000000005,23,5.786800000000006
1902,aug_plus,aug_plus,"Adjuvant,Microbiocide",CCCCCCCCCCCCCc1ccc(C[N+](C)(C)C)cc1,332.596,24,6.746300000000008
1903,aug_plus,aug_plus,"Defoliant,Herbicide",O=C(O)C1C2CCCC(O2)C1C(=O)O,200.19,14,0.3393000000000001
1904,aug_plus,aug_plus,"Defoliant,Herbicide",O=C(O)C1C2CCCC(O2)C1C(=O)O,200.19,14,0.3393000000000001
1905,aug_plus,aug_plus,"Defoliant,Herbicide",O=C(O)C1C2CCCC(O2)C1C(=O)O,200.19,14,0.3393000000000001
1906,aug_plus,aug_plus,Herbicide,CCCCN(CC)C(=O)n1cnc(S(=O)(=O)CCC)n1,302.4000000000001,20,1.5519
1907,aug_plus,aug_plus,Herbicide,CCCCN(CCC)C(=O)SCC,203.35099999999997,13,3.3716000000000026
1908,aug_plus,aug_plus,Fungicide,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,342.2260000000001,22,3.653400000000003
1909,aug_plus,aug_plus,Fungicide,CCCCCc1c(C)[nH]c(NCC)nc1=O,223.32,16,2.24282
1910,aug_plus,aug_plus,"Insecticide,Nematicide",CCCCSP(=O)(OCC)SCCC,256.37299999999993,14,4.8075000000000045
1911,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCCCCCCCCCC[N+](C)(C)CC,340.66,24,7.734300000000009
1912,aug_plus,aug_plus,"Component of processed f,Fuel or fuel additive,Fumigant,Insecticide,Paints, coatings, resins,Polymer production,Solvent",ClCCCCl,112.98700000000001,5,1.8540999999999999
1913,aug_plus,aug_plus,"Fungicide,Microbiocide",CCCCCCC(=O)OCC,158.24099999999999,11,2.5199000000000007
1914,aug_plus,aug_plus,Fungicide,CCCCCC(C#N)(Cn1ccnc1)c1ccccc1,267.37600000000003,20,3.9249800000000032
1915,aug_plus,aug_plus,Fungicide,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCCC1,316.2280000000002,20,4.998000000000002
1916,aug_plus,aug_plus,Insecticide,CCCC(C)c1ccccc1OC(=O)NC,221.29999999999998,16,3.3084000000000016
1917,aug_plus,aug_plus,Insecticide,CN(C)C(=O)SCCCCCOc1ccccc1,267.39399999999995,18,3.6505000000000027
1918,aug_plus,aug_plus,Fungicide,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCCC1,287.49100000000004,21,5.038700000000005
1919,aug_plus,aug_plus,Herbicide,CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCCC1,363.84900000000033,25,3.095200000000002
1920,aug_plus,aug_plus,Herbicide,CCCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,397.39300000000003,28,5.393400000000005
1921,aug_plus,aug_plus,Herbicide,CCCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,397.39300000000003,28,5.393400000000005
1922,aug_plus,aug_plus,Herbicide,CCCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],369.72700000000003,24,4.367100000000003
1923,aug_plus,aug_plus,Herbicide,O=C(O)COc1cc(N2C(=O)C3=C(CCCCC3)C2=O)c(F)cc1Cl,367.76,25,3.0764000000000014
1924,aug_plus,aug_plus,Herbicide,CCCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,437.8950000000002,30,4.7252000000000045
1925,aug_plus,aug_plus,Herbicide,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCCC4)C3=O)cc21,368.36400000000026,27,2.3182
1926,aug_plus,aug_plus,Herbicide,C#CC(C)Oc1cc(N2C(=O)C3=C(CCCCC3)C2=O)c(F)cc1Cl,361.79999999999995,25,4.013500000000003
1927,aug_plus,aug_plus,"Herbicide,Plant Growth Regulator,Pruning Aid",CCCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,296.36600000000004,22,3.636300000000002
1928,aug_plus,aug_plus,Herbicide,CCCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,381.2750000000001,24,4.780700000000004
1929,aug_plus,aug_plus,Herbicide,COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCCC3)c(F)cc1Cl,417.9150000000003,26,3.185200000000002
1930,aug_plus,aug_plus,Insecticide,CCCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,381.88700000000006,22,5.071200000000005
1931,aug_plus,aug_plus,Insecticide,CCCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,396.5090000000002,27,4.652500000000004
1932,aug_plus,aug_plus,Fungicide,FC(F)(F)COC1CCCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,410.22300000000007,26,4.585900000000002
1933,aug_plus,aug_plus,Fungicide,CON(C(=O)c1cc(C)oc1C)C1CCCCCC1,265.35299999999995,19,3.6228400000000027
1934,aug_plus,aug_plus,"Fungicide,Plant Growth Regulator",NCCCCC(=O)O,117.14799999999998,8,0.20000000000000012
1935,aug_plus,aug_plus,"Dog and Cat Repellent,Fragrance component or p,Insect Repellent,Insecticide,Pheromone",CC(C)=CCCC/C(C)=C/CO,168.28,12,3.061500000000002
1936,aug_plus,aug_plus,Herbicide,CP(=O)(O)CCCC(N)C(=O)O,195.155,12,0.07870000000000005
1937,aug_plus,aug_plus,Herbicide,CP(=O)(O)CCCC(N)C(=O)O,195.155,12,0.07870000000000005
1938,aug_plus,aug_plus,"Fungicide,Plant Growth Regulator",NC(CCCC(=O)O)C(=O)O,161.15699999999998,11,-0.3468000000000003
1939,aug_plus,aug_plus,"Fungicide,Microbiocide",O=CCCCCC=O,114.14399999999999,8,0.9446
1940,aug_plus,aug_plus,"Algaecide,Fungicide",CCCCCCCCCCCCCCCCCCC1=NCCN1,322.58099999999996,23,6.639700000000007
1941,aug_plus,aug_plus,Fungicide,N=C(N)NCCCCCCCCCNC(=N)N,242.37099999999998,17,0.6832400000000001
1942,aug_plus,aug_plus,"Algaecide,Microbiocide",CCCCCCCCCCCCCCCCC=CN1C=NCC1,320.565,23,6.715400000000008
1943,aug_plus,aug_plus,"Algaecide,Microbiocide",CCCCCCCCCCCCCCCCCCC1=NCCN1CCO,366.63400000000007,26,6.344400000000007
1944,aug_plus,aug_plus,Insecticide,COP(=O)(OC)OC1=C(Cl)C2C=CCCC12,264.645,16,3.450300000000002
1945,aug_plus,aug_plus,Insecticide,ClC1(Cl)CCCCC(Cl)(Cl)C1(Cl)Cl,304.85900000000004,13,5.082100000000001
1946,aug_plus,aug_plus,Fungicide,CCCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,328.24300000000005,21,4.0530000000000035
1947,aug_plus,aug_plus,Herbicide,CN(C)c1nc(=O)n(C2CCCCCC2)c(=O)n1C,266.3449999999999,19,0.9032999999999995
1948,aug_plus,aug_plus,Insecticide,CCOP(=O)(OC1CCCCCC1)SCC,266.3429999999999,16,4.623500000000004
1949,aug_plus,aug_plus,Fungicide,NC(N)=NCCCCCCCCCNCCCCCCCCN=C(N)N,369.60200000000015,26,2.1941
1950,aug_plus,aug_plus,Herbicide,O=C(CCCCc1c[nH]c2ccccc12)Sc1ccccc1,309.434,22,5.199600000000004
1951,aug_plus,aug_plus,Herbicide,CCCCCCCCC(=O)Oc1c(I)cc(C#N)cc1I,511.1410000000001,21,5.423480000000004
1952,aug_plus,aug_plus,Fungicide,CC(C)C1CCCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,347.8900000000001,24,3.9776000000000034
1953,aug_plus,aug_plus,Herbicide,CN(C)C(=O)NC1CCCC2C3CCC(C3)C12,236.35899999999995,17,2.4724000000000004
1954,aug_plus,aug_plus,"Insecticide,Microbiocide",CCCCCCCCCCCCCCCc1cccc(S(=O)(=O)O)c1,368.583,25,6.567000000000007
1955,aug_plus,aug_plus,Herbicide,CCCCCCCC(C)OC(=O)COc1ccc(Cl)cc1Cl,347.28200000000004,22,5.664400000000005
1956,aug_plus,aug_plus,Herbicide,CC(C)SC(=O)N1CCCCCCC1,215.3619999999999,14,3.5141000000000027
1957,aug_plus,aug_plus,Herbicide,CCCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],323.39300000000003,23,4.6429000000000045
1958,aug_plus,aug_plus,Insecticide,CCCCCCCCCCCCCCC(=O)OC(C)C,284.484,20,6.029200000000006
1959,aug_plus,aug_plus,Herbicide,CCCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,346.4270000000001,25,4.411900000000003
1960,aug_plus,aug_plus,Herbicide,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCCO1,397.25800000000027,26,4.502000000000003
1961,aug_plus,aug_plus,"Fungicide,Insecticide,Rodenticide",CCCCCCCCCCCCC(=O)N(CCO)CCO,301.471,21,3.110600000000002
1962,aug_plus,aug_plus,Insecticide,CCCCCCCCCCCCCSC#N,241.44399999999996,16,5.5116800000000055
1963,aug_plus,aug_plus,Herbicide,O=c1[nH]c2c(c(=O)n1C1CCCCCC1)CCC2,248.32599999999988,18,1.9205999999999999
1964,aug_plus,aug_plus,"Fragrance component or p,Insect Repellent,Insecticide",C=CC(C)(O)CCCC=C(C)C,168.27999999999997,12,3.0599000000000016
1965,aug_plus,aug_plus,Herbicide,CCCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,326.86400000000003,22,5.176920000000005
1966,aug_plus,aug_plus,Herbicide,CCCCCOCCOC(=O)COc1ccc(Cl)cc1C,314.809,21,3.7772200000000025
1967,aug_plus,aug_plus,Herbicide,CCCCCOC(=O)COc1ccc(Cl)cc1C,270.756,18,3.760620000000003
1968,aug_plus,aug_plus,Herbicide,Cc1cc(Cl)ccc1OCC(=O)OCCCCCCC(C)C,326.86400000000003,22,5.176920000000004
1969,aug_plus,aug_plus,Herbicide,Cc1cc(Cl)ccc1OCCCCC(=O)O,242.70199999999994,16,3.282120000000001
1970,aug_plus,aug_plus,Herbicide,Cc1cc(Cl)ccc1OCCCCC(=O)O,242.70199999999994,16,3.282120000000001
1971,aug_plus,aug_plus,Herbicide,CCCCCCCC(C)OC(=O)C(C)Oc1ccc(Cl)cc1C,340.8910000000001,23,5.707920000000006
1972,aug_plus,aug_plus,Herbicide,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCCC2=O)c([N+](=O)[O-])c1,353.35200000000003,24,1.5094
1973,aug_plus,aug_plus,Fungicide,CC1(C)CCCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,333.86300000000006,23,3.731600000000003
1974,aug_plus,aug_plus,Herbicide,COCCCCNc1nc(NCCCOC)nc(OC)n1,299.375,21,1.1670999999999998
1975,aug_plus,aug_plus,Herbicide,COCCCCNc1nc(NC(C)C)nc(SC)n1,285.41700000000003,19,2.2523
1976,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCCCCC(C)[N+](C)(C)Cc1ccccc1,346.62300000000005,25,7.352600000000009
1977,aug_plus,aug_plus,Herbicide,CCSC(=O)N1CCCCCCC1,201.33499999999992,13,3.125600000000002
1978,aug_plus,aug_plus,Herbicide Safener,O=C(C(Cl)Cl)N1CCOC12CCCCCC2,266.16799999999995,16,2.6994000000000007
1979,aug_plus,aug_plus,Herbicide,CCCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,253.773,17,4.494900000000004
1980,aug_plus,aug_plus,Herbicide,COCCCCNc1nc(NCCCOC)nc(SC)n1,315.443,21,1.8804
1981,aug_plus,aug_plus,Fungicide,CCCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,302.809,21,3.9733800000000032
1982,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCCCCCCCCN(C)C,283.5439999999999,20,6.419400000000007
1983,aug_plus,aug_plus,Microbiocide,CCCCCCCCC(=O)NCC(C)O,215.33700000000002,15,2.2340000000000004
1984,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCCCC[N+](C)(C)Cc1ccc(Cl)c(Cl)c1,387.45900000000006,25,7.880800000000008
1985,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCCCCCCCCN(C)C,283.5439999999999,20,6.419400000000007
1986,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCCCCCCCCCCN(C)C,311.59799999999996,22,7.199600000000008
1987,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCC[N+](C)(C)CCCCCCC(C)C,326.63300000000004,23,7.200100000000009
1988,aug_plus,aug_plus,Microbiocide,CCCCCCCCC/C=C\CCCCCCCC(=O)N(C)CCS(=O)(=O)O,417.6560000000001,28,5.7602000000000055
1989,aug_plus,aug_plus,Microbiocide,CCCCCCCCC/C=C/CCCCCCCCN(CCOCCO)CCOCCO,457.74000000000035,32,5.733800000000008
1990,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCCCCCCCCCCN(CCOCCO)CCOCCO,459.7560000000003,32,5.957800000000008
1991,aug_plus,aug_plus,Microbiocide,CCCCCCCCC(=O)N(CCO)CCO,245.36299999999997,17,1.5501999999999998
1992,aug_plus,aug_plus,Microbiocide,CCCCCCCCC/C=C/CCCCCCCC(=O)N(CCO)CCO,383.61700000000013,27,5.227200000000006
1993,aug_plus,aug_plus,"Adjuvant,Insecticide",CCCC1CCC(CCC(=O)O)C1,184.279,13,3.0676000000000014
1994,aug_plus,aug_plus,Herbicide,CCCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,289.206,18,4.647300000000004
1995,aug_plus,aug_plus,Insecticide,CN1CCCC[C@H]1c1cccnc1,176.263,13,2.2384000000000004
1996,aug_plus,aug_plus,Insecticide,O=[N+]([O-])/C=C1\NCCCCS1,174.225,11,1.1785999999999999
1997,aug_plus,aug_plus,Herbicide,CCCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],359.4040000000001,24,2.923000000000002
1998,aug_plus,aug_plus,Insecticide,CNC(=O)O/N=C/C(C)(C)CCCC#N,211.26499999999993,15,2.04828
1999,aug_plus,aug_plus,"Fungicide,Herbicide",CCCCCCCCCC(=O)O,172.268,12,3.2117000000000013
2000,aug_plus,aug_plus,Herbicide,CCCCCCCCCCOC(=O)COc1ccc(Cl)cc1Cl,361.3090000000001,23,6.056100000000005
2001,aug_plus,aug_plus,Herbicide,CCCCCCCCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,395.754,24,6.709500000000006
2002,aug_plus,aug_plus,Herbicide,CN(C)C(=O)NC1CC2CC1C1CCCCC21,236.35899999999992,17,2.4724000000000004
2003,aug_plus,aug_plus,"Fungicide,Microbiocide",CCCCCCCCCn1sccc1=O,227.37300000000002,15,3.6604000000000028
2004,aug_plus,aug_plus,"Fungicide,Microbiocide",CCCCCCCCCCC[N+](C)(C)CCCCCCCC,312.60600000000005,22,6.954100000000008
2005,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCCCC[N+](C)(C)CCCCCCCC,340.66000000000014,24,7.734300000000009
2006,aug_plus,aug_plus,Insecticide,CCCCCC(CC)COC(=O)c1ccccc1O,264.365,19,4.155500000000004
2007,aug_plus,aug_plus,"Adjuvant,Insecticide",CCCCCCCCC/C=C\CCCCCCCC(=O)O,296.49499999999995,21,6.498600000000007
2008,aug_plus,aug_plus,Microbiocide,CCCCCCCCC/C=C\CCCCCCCC[N+](C)(C)CC,338.64400000000006,24,7.510300000000009
2009,aug_plus,aug_plus,Herbicide,CCCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],360.3920000000001,24,2.1669
2010,aug_plus,aug_plus,Microbiocide,CCCC12COCN1COC2,157.213,11,0.8027
2011,aug_plus,aug_plus,Microbiocide,CCCC(C)(C)c1ccc(O)cc1,178.27499999999998,13,3.4699000000000026
2012,aug_plus,aug_plus,Microbiocide,CCCC(C)(C)c1ccc(O)cc1,178.27499999999998,13,3.4699000000000026
2013,aug_plus,aug_plus,Herbicide,CCCCCN(CC)C(=O)SCCC,217.378,14,3.761700000000003
2014,aug_plus,aug_plus,Fungicide,CCCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,298.217,19,4.558900000000003
2015,aug_plus,aug_plus,Fungicide,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCCC1,342.8700000000002,24,5.706800000000004
2016,aug_plus,aug_plus,Herbicide,CCCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],295.339,21,4.110440000000003
2017,aug_plus,aug_plus,"Dog and Cat Repellent,Fragrance component or p,Herbicide,Insect Repellent,Insecticide,Pheromone",CCCC(=O)OCCc1ccccc1,192.258,14,2.572400000000001
2018,aug_plus,aug_plus,"Insect Repellent,Insecticide",CCCC(C)OC(=O)N1CCCCC1CCO,243.34699999999992,17,2.548500000000001
2019,aug_plus,aug_plus,Herbicide,CCCCCCCC(C)OC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,367.70400000000006,22,5.529800000000004
2020,aug_plus,aug_plus,Insecticide,C=C1CCCC2CC1C2(C)C,150.265,11,3.3888000000000025
2021,aug_plus,aug_plus,Fungicide,CC1CCCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,344.28200000000004,22,4.804800000000005
2022,aug_plus,aug_plus,"Insecticide,Synergist",CCCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,352.4710000000002,25,4.107800000000004
2023,aug_plus,aug_plus,Herbicide,CCCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,367.51700000000017,22,4.5884000000000045
2024,aug_plus,aug_plus,Microbiocide,C=CN1CCCCC1=O,125.17099999999999,9,1.1424
2025,aug_plus,aug_plus,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,340.529,23,5.786800000000006
2026,aug_plus,aug_plus,"Adjuvant,Fungicide,Insecticide,Microbiocide,Soap or Surfactant",CCCCCCCCCCCCC(=O)O,214.34899999999996,15,4.382000000000003
2027,aug_plus,aug_plus,Insecticide,C#CCCC1=C(C)C(OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,314.42500000000007,23,3.8393000000000033
2028,aug_plus,aug_plus,Herbicide,CCCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,325.88000000000005,22,4.199900000000004
2029,aug_plus,aug_plus,Fungicide,CCCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,390.69800000000004,24,4.992500000000004
2030,aug_plus,aug_plus,Herbicide,CCCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],364.32400000000007,25,4.1205000000000025
2031,aug_plus,aug_plus,Insecticide,CCCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,387.663,19,6.159200000000004
2032,aug_plus,aug_plus,Herbicide,CCCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],361.32000000000005,25,4.538300000000004
2033,aug_plus,aug_plus,Insecticide,CCCCC(=O)CNC(=O)Oc1cc(C)cc(C(C)C)c1,291.391,21,3.9661200000000028
2034,aug_plus,aug_plus,Fungicide,CCCCOC(=O)NCCCN(C)C,202.29799999999994,14,1.4644
2035,aug_plus,aug_plus,Fungicide,CCCCOC(=O)NCCCN(C)C,202.29799999999994,14,1.4644
2036,aug_plus,aug_plus,Herbicide,CCCC(=O)Nc1ccc(Cl)c(Cl)c1,232.10999999999999,14,3.732000000000002
2037,aug_plus,aug_plus,Insecticide,CCCCOP(=O)(OCCC)Oc1ccc(SC)cc1,318.375,20,5.1387000000000045
2038,aug_plus,aug_plus,Insecticide,C#CCOS(=O)OC1CCCCCC1Oc1ccc(C(C)(C)C)cc1,364.50700000000006,25,4.309300000000004
2039,aug_plus,aug_plus,Fungicide,CCCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,356.25300000000004,23,4.043500000000003
2040,aug_plus,aug_plus,"Fungicide,Microbiocide,Preservative",CCCC(=O)O,88.10599999999998,6,0.8711
2041,aug_plus,aug_plus,Herbicide,CCCCONNC(=O)N=N,160.17700000000002,11,0.9632700000000001
2042,aug_plus,aug_plus,Herbicide,CCCCOc1nn(C(=O)N=S(=O)(O)c2ccccc2C(=O)OC)c(=O)n1C,412.4240000000002,28,1.5154999999999998
2043,aug_plus,aug_plus,"Fungicide,Microbiocide",CCCCOC(=O)c1ccc(O)cc1,194.23,14,2.349100000000001
2044,aug_plus,aug_plus,"Fungicide,Microbiocide",CCCCOC(=O)c1ccc(O)cc1,194.23,14,2.349100000000001
2045,aug_plus,aug_plus,Herbicide,CCCCN(CCC)C(=O)SCc1ccccc1,265.42199999999997,18,4.551900000000004
2046,aug_plus,aug_plus,Herbicide,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCCC(F)(F)F)n1,433.41200000000015,29,2.5840200000000006
2047,aug_plus,aug_plus,Fungicide,CCSC(=O)NCCCCN(C)C,204.33899999999997,13,1.7909000000000002
2048,aug_plus,aug_plus,Fungicide,CCSC(=O)NCCCCN(C)C,204.33899999999997,13,1.7909000000000002
2049,aug_plus,aug_plus,Insecticide,CCCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,359.2800000000001,19,6.166500000000004
2050,aug_plus,aug_plus,Fungicide,CC1=C(C(=O)Nc2ccccc2)CCCCO1,231.29499999999993,17,3.0996000000000015
2051,aug_plus,aug_plus,Insecticide,CCCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,374.83000000000004,23,5.582400000000004
2052,aug_plus,aug_plus,Insecticide,FC(F)(F)c1ccc(OCCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)nc1,505.1470000000001,30,7.3430000000000035
2053,aug_plus,aug_plus,Herbicide,CCCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,392.9520000000001,26,6.7796000000000065
2054,aug_plus,aug_plus,Herbicide,CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCCO1,442.89900000000034,31,4.955100000000004
2055,aug_plus,aug_plus,Insecticide,C=CCCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,316.4410000000001,23,4.392100000000004
2056,aug_plus,aug_plus,Herbicide,CCCCN(CCC)C(=O)SC(C)(C)C,231.40499999999997,15,4.150200000000003
2057,aug_plus,aug_plus,Fungicide,CCCC(C)N,87.16600000000001,6,1.1337
2058,aug_plus,aug_plus,Herbicide,CC1CCCCCC1NC(=O)Nc1ccccc1,246.35400000000004,18,3.776900000000002
2059,aug_plus,aug_plus,Herbicide,CCCCCC(CC)COC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,395.75400000000013,24,6.563800000000006
2060,aug_plus,aug_plus,Herbicide,CCCC(COC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl)CC(C)C,395.75400000000013,24,6.419700000000005
2061,aug_plus,aug_plus,Herbicide,CCCCCCCC(C)OC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,395.75400000000013,24,6.706300000000006
2062,aug_plus,aug_plus,Herbicide,CCCCCOCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,383.69900000000007,23,5.164100000000005
2063,aug_plus,aug_plus,Herbicide,CCCC(C)OCCOCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,427.75200000000007,26,5.179100000000005
2064,aug_plus,aug_plus,Herbicide,CCCCC(C)CCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,395.75400000000013,24,6.563800000000006
2065,aug_plus,aug_plus,"Fungicide,Microbiocide",CCCCCC(CC)C(=O)O,158.24099999999999,11,2.6775
2066,aug_plus,aug_plus,Herbicide,O=C(O)CCCCOc1ccc(Cl)cc1Cl,263.12,16,3.627100000000002
2067,aug_plus,aug_plus,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCc1ccc2ccccc2c1S(=O)(=O)O,278.373,19,3.819200000000002
2068,aug_plus,aug_plus,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCc1ccc2c(S(=O)(=O)O)cc(CCCC)cc2c1,334.4810000000001,23,5.161800000000005
2069,aug_plus,aug_plus,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCCCCCCCCC(=O)O,214.34899999999996,15,4.382000000000003
2070,aug_plus,aug_plus,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCCCCCCCCCOS(=O)(=O)O,280.42999999999995,18,4.116800000000002
2071,aug_plus,aug_plus,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCCCCCC(=O)Oc1ccccc1S(=O)(=O)O,328.43000000000006,22,3.9794000000000027
2072,aug_plus,aug_plus,"Fungicide,Microbiocide",CCCC(C)(C)c1ccc(O)cc1,178.27499999999998,13,3.4699000000000026
2073,aug_plus,aug_plus,"Microbiocide,Preservative",CCCC(=O)O,88.10599999999998,6,0.8711
2074,aug_plus,aug_plus,Herbicide,CCCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,253.773,17,4.4132200000000035
2075,aug_plus,aug_plus,Insecticide,CCCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,425.3520000000003,28,6.333700000000006
2076,aug_plus,aug_plus,Insecticide,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCCC3)OC2=O)c(C)c1,384.51600000000025,28,5.562060000000005
2077,aug_plus,aug_plus,Fungicide,CCCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,311.51000000000005,22,4.456400000000004
2078,aug_plus,aug_plus,Microbiocide,CCCCCCCCCCCCCCCCCCC1=NCCN1CCO,366.63400000000007,26,6.344400000000007
2079,aug_plus,aug_plus,Herbicide,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCCC2=O)c(Cl)c1,342.79999999999995,22,2.254600000000001
2080,aug_plus,aug_plus,"Insecticide,Synergist",CCCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,338.51300000000015,23,4.8456000000000055
2081,aug_plus,aug_plus,Herbicide,CNS(=O)(=O)OCC(=O)N1CCCCCCC1,264.3469999999999,17,0.2598999999999998
2082,aug_plus,aug_plus,Insecticide,CCCCSP(=S)(OCC)Oc1ccc(SC)cc1,336.48400000000004,19,5.581600000000004
2083,aug_plus,aug_plus,Microbiocide,CC1=CCCC(C(C)(C)O)CC1,168.27999999999997,12,2.8938000000000015
2084,aug_plus,aug_plus,"Algaecide,Microbiocide",CCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,346.623,25,7.3542000000000085
2085,aug_plus,aug_plus,Herbicide,O=C(COc1ccc(Cl)cc1Cl)OCC1CCCCO1,319.18400000000014,20,3.4845000000000024
2086,aug_plus,aug_plus,Insecticide,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCCC3)C2=O)C1(C)C,345.43900000000014,25,3.355000000000002
2087,aug_plus,aug_plus,Herbicide,CCCC(C)N(C(=O)SCc1ccccc1)C(C)CC,293.4760000000001,20,5.328900000000005
